tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-2384747123656796557	-4152236316275768268	no fue acoso nada más , fue intento de violación a un menor de edad . 😫 todo lo que dice marta lamas bien lo pudo ha … url	2018-1-11	0	1	Mexico City	Mexico City	0	0	0
-5303647987415072247	4841863737689579367	si ven a una señora güera vestida como tenista en una plaza , seguro tiene machín dineros .	2018-8-4	x	x	Zapopan	Jalisco	0	x	0
1239512584245674795	-4020400705778836325	user user dejá de escribir burradas ... usá tus imbéciles manitos para cascártela pensando en la polla de user	2017-12-20	0	1	Rosario	Santa Fe Province	0	1	0
8136566651088021945	7757231174737099332	user alcaldesa los extranjeros que estan vendiendo en las calles los fiscalizan si estan legal en el pa … url	2018-8-3	x	x	x	x	x	x	1
-5751001849847634058	-5638658934132054172	user disfruta tu evento ! ! nosotros te lo organizamos , banquetes , menú a tiempos , flautas , taquizas , tac … url	2018-7-30	x	x	x	x	x	x	0
2105030198889037953	-642678052685375149	te gustaría participar en una peli porno ? buscamos tu perfil , una tia guarra con ojos bonitos y no muy guapa — host … url	2018-1-3	0	0	x	x	x	1	1
-6732860046104352666	8965270474121026987	esta es la foto de un guardia civil atacado con acido por los salvajes de la valla de url sale … url	2018-8-2	0	0	x	x	x	0	0
5307181249736664219	2146155282171844624	un temazo árabe	2018-8-4	1	1	x	x	x	0	0
-2440445845615966093	-722796275602824968	user no es mas imbécil porque no es mas alto ... el y su guarra , par de analfabetos funcionales ... instigad … url	2018-1-5	x	x	Luque	Central Department	0	x	0
-2437540054789446342	8785061853869717577	user cállate puta , si te encanta verme	2017-12-15	1	1	Maldonado	Maldonado Department	0	1	1
6952165974457762686	6923860717506351463	negratas con 6 patas url	2018-8-7	0	1	x	x	x	0	1
-4587239455823978494	-6206416781743432724	me gustó un video de user url maquillaje arabe / kim kardashian - arab makeup kim kardashian inspired	2018-8-2	x	x	x	x	0	x	0
8187287685935381009	-1958994435843495232	user movimiento semen apoya esas tetas . un rt para difundir la campaña !	2015-10-15	x	x	x	x	x	x	1
1641276008158430466	4717737362346140102	grabenselo en la cabeza baekhyun no es ninguna gata ni puta ni zorra ni es mujer es hombre saben gracias	2017-12-15	1	1	x	x	x	0	0
-602542385655269669	7910746085426155780	user ay callate perra si siempre voy a tu casa bueno hiba porque hsce cuanto no voy jajajaj	2017-12-22	1	1	General Pinedo	Chaco Province	0	0	1
8093907605124666040	6467888792220993944	aumentan las remesas en junio ascendieron a 3 mil 141 millones de dólares , un incremento anual de 23.1 % … url	2018-8-1	0	0	Mexico City	Mexico City	0	0	0
-1332606772312703614	-8513393305449006254	user come mierda , chupa pollas , imbécil cobarde no das la cara por tu equipo y saliste ayer como típico … url	2017-12-24	x	x	x	x	x	x	0
-8363111077231343932	3425937159723044140	hashtag hijos de puta tongazo hasta el final ... yang no merecía esto	2017-12-14	1	0	x	x	1	1	0
-2217436538454533136	-6815996882696317490	user callate perra q t haces llamar mejor amiga zorra del orto aprende a escribir chau	2018-1-4	1	1	x	x	0	0	1
-2607475391153205579	-5949979845139285890	esta es la serie con la que jesús hdez-güero obtuvo la v beca jacobo tosio > > > url	2018-8-1	x	x	Bogota	Bogota	0	x	0
622492037893849824	5331574505834205325	" bitch , tu eres la perra " atte reb	2017-12-24	1	1	Reynosa	 Tamaulipas	0	1	1
2095346430619371465	-1859465656864261454	user's account is temporarily unavailable because it violates the twitter media policy . learn more .	2018-1-3	x	x	x	x	x	x	0
386247576849557223	4383794230022006409	user user delci es una puta , pero tu eres una prepago de 5 pesos piaso mierda	2018-1-11	x	x	x	x	x	x	1
-5159241467453071294	1622162186041470649	user no puta levanta tu coño puta busca trabajo puta consigue un negocio puta chupa una polla puta	2017-12-18	1	1	Fujikawaguchiko	Yamanashi	0	1	1
2889065642249358565	-5261973462255276668	tipico : si una chica no le cae otra chica es por que para la otra es una puta 😂 pero solo por que no le cae bien	2017-12-18	0	1	San Benito	Texas	0	0	1
-5563814623899350004	-9130024130299311979	perro que perra y cobarde que eres pedacito de mierda es lo que tu eres vi o la dor .	2017-12-18	x	x	Barcelona	Catalonia	1	x	0
-7933920032047907301	3786834459470565968	las necesarias y temporales subidas de impuestos del gabinete rajoy acabarán con las manipulaciones de los inmigrantes hashtag	2018-8-6	0	0	Scottsdale	Arizona	0	1	0
-2900188455861729552	6839907152353529995	user que te calles puta sadboy de los cojones	2017-12-24	x	x	x	x	x	x	1
2520994377833345823	-617308533058020822	tu cierra la puta boca , que con las manos manchadas de sangre no se habla o no te lo enseñaron tu padres ? url	2018-1-7	x	x	x	x	x	x	0
4097955071874335170	1577056271546508279	user si lo merecía , estar en la piel de alguien que sufrió acoso no es fácil . hay que darle oportunidad a nuevas actrices	2017-12-11	1	1	Mendoza	Mendoza Province	0	0	0
903364008012391255	8162230852823348709	españa crea su primer ' campo de refugiados ' en la bahía de algeciras . inmigrantes ilegales … url	2018-8-5	x	x	Madrid	Community of Madrid	1	x	0
-5016710878268832979	7781664073955505655	los manteros subsaharianos corren a sillazos a la policía url vía user	2018-7-29	x	x	Vigo	Galicia	1	x	1
7079076843325501523	1095541508327144926	user obvio tu eres mi mejor amiga por siempre y para siempre , zorra	2018-1-7	x	x	x	x	0	x	1
4601915130463803691	-3469387833363533570	user user user el " acoso injustificable " son unas personas q la siguen en un acto enseñando un … url	2017-12-11	x	x	x	x	x	x	0
802301159565243845	9160949663906519540	user ojala te vayas al infierno , que la vida te de todo lo que te mereces por puta .	2017-12-27	x	x	x	x	x	x	1
-3880336299084095691	5129916052574294138	user pollaícas = polladas , tonterías , sinsentidos 😂 😂	2017-12-11	x	x	x	x	x	x	0
-4491004562379229675	3713916367545493773	y tú eres una perra racista con un enorme sentimiento de inferioridad . por eso tienes que venir a twitter buscando … url	2017-12-21	0	1	Madrid	Comunidad de Madrid	1	0	1
2807593253766994117	-5371602696328510343	la puta madre la puta madre estoy llorando . sabia que ibas a ganar , le estabas poniendo todi a esto . lo re mereces … url	2017-12-18	0	1	x	x	x	0	0
4160003926053029413	-820060360151877221	user claro , como tu eres un subnormal retrasado venido de otra planeta . voy a ir a tu puta casa a romperte un brazo .	2017-12-16	0	0	x	x	x	1	0
5231463827968882638	7742129485071617889	sois igual de sucios , hijos de puta y vais predicando valores . no merecéis llevar ninguna camiseta , al retiro … url	2017-12-23	x	x	x	x	x	x	0
-2189869037253436481	3129539943236348789	" pero si todo está normal " déjenme decirles que desde el momento en que un país expulsa refugiados y no migrantes la cosa no está normal ...	2018-8-5	0	0	x	x	0	0	0
2907643527339153442	2884969571705859348	que patético , vergonzosa la historia de chile , un país del tercer mundo sometido a usa que puso a somoza , trujillo … url	2018-8-5	x	x	x	x	x	x	1
5568422327077087613	-8693436165666875774	ayer fui a un 18 de disfraces y el que mas guita tiene del grupo se disfrazo de jeque arabe	2018-8-5	x	x	x	x	x	x	0
-7518797335019640773	8816826961315358932	user la concha de tu madre hija de mil puta ! ! ! nada más , no lo mereces	2017-12-15	x	x	Ciudad Autónoma de Buenos Aires	 Argentina	0	x	1
-7152903508530845595	4726211205030083515	user callate puta que tu fuiste la primera en darle like	2017-12-28	1	1	x	x	0	0	1
8278713626811664532	-3811925078232720368	¿ pueden inmigrantes y refugiados remediar la despoblación española ? url hashtag	2018-8-6	x	x	Madrid	Community of Madrid	1	x	0
440896103102998708	-5741492382080753676	joder nena fóllame como tu sabes , muévete sobre mi , aprieta mi polla con tu coño sin piedad , te abrazo , pego tus pe … url	2018-1-10	0	0	x	x	1	1	0
7936081948335407732	1661587464217679232	user callate hijo de puta mentiroso son pelotudo que seguis mintiendo ladron andate de la argentina	2017-12-14	x	x	San Isidro	Buenos Aires Province	0	x	0
4631236232096713348	5686936024063217644	user user cállate weon vendió . cómo si no trabajáramos hijo de la gran puta !	2017-12-17	x	x	x	x	x	x	0
-8327086598845226764	-474891165460376190	tengo el twitter de celeste en mi celular y yo no puedo creer que con poner " milton callate " se llene de favs , la puta madre	2017-12-19	0	1	x	Buenos Aires	0	1	0
5293371210172481154	-1958994435843495232	user eso es ! cojones !	2015-10-15	x	x	x	x	x	x	0
-6265357370725842797	-5502054303560415004	emiratos árabes y el dubai international financial centre quieren crear el primer sistema de resolución de disputas … url	2018-8-3	x	x	x	Balearic Islands	1	x	0
3244238133024452889	-7514808165008702745	user user user cállate ... perra url	2018-1-1	1	1	Buenos Aires	Buenos Aires	0	1	1
-6129999308106603287	9510945394225349	user si denuncian acoso sexual . — le quitan sus derechos sindicales . cuando naciste imbécil no tienes remed … url	2018-1-13	x	x	x	x	x	x	0
4543407422911353316	-4940151471024454612	déjate de webiar zorra mal parida yo no te tiro weas vkook en la cara maria javiera te voy a sacar la ctm url	2017-12-25	x	x	x	x	x	x	1
703002628756620618	-1570107756606157685	user tú eres la perra idiota y yo el viejo , okurr	2017-12-28	x	x	x	x	x	x	1
-3215743892145981261	1689829264870920433	user tú eres la super re que idiota ¡ ¡ dios te maldiga y te destruya eres gran mierda pendeja puta jodid … url	2017-12-17	x	x	x	x	x	x	1
-8891889438731311371	-8306573093726037500	user tu no eres artista , tu eres una puta buscando enchufado , con el perdón de las putas .	2017-12-28	x	x	x	x	x	x	1
-7664782859608729551	1697142612978244800	28 : te amodio , odio a la perra de tu amiga ☺ ️ ☺ ️ pero tú eres mi vida * tijerazo *	2017-12-13	0	1	x	x	x	1	1
9121553292740556138	7307071696401335129	tu eres mi puta y yo soy tu crush yo soy tu puto y tu eres mi cruz	2018-1-11	x	x	Granada	Andalusia	1	x	1
7479726257023086659	4527770257498865701	deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un país donde le abren sus puertas . … url	2018-8-6	x	x	El Tigre	Anzoategui	0	x	1
1378061118205582779	-5638658934132054172	user disfruta tu evento ! ! nosotros te lo organizamos , banquetes , taquizas , menú a tiempos , tacos árabes , past … url	2018-7-30	x	x	x	x	x	x	0
-822968598863278867	-7280233791478289355	user user tú eres la culpable , perra > : v	2017-12-11	1	1	x	x	x	0	1
333635163327476015	343507654453467567	primas de 2.000 euros para los indocumentados que se marchen de francia url vía user	2018-7-27	0	0	Valencia	Valencian Community	1	0	0
-7530480924954354961	-9151759199363420938	user te conteste zorra , te conteste , asi que callate y contestame .	2018-1-9	1	1	Buenos Aires	Buenos Aires	0	0	1
-4810478625017729311	-4548295326662066102	" ningún lider árabe puede conceder jerusalén " . según los informes , el rey saudí , salman bin abdulaziz se hará carg … url	2018-8-3	x	x	x	x	x	x	0
8725876394680658431	-3951783398787159845	" es que con ese escote pareces una guarra " , " esa falda tan corta ... " , " las medias de rejilla ... ( puta ) " en fin .	2017-12-18	1	1	Granada	Andalusia	1	0	1
-9043536601515746769	1135032128164381168	user user user whe puta no , es estupida , mongola , huele pedos , imbecil , plana , costrosa , zorra y pedofila	2018-1-7	x	x	x	x	x	x	1
-661634669390381437	2259084958300003593	1millon “ arabe ” 🔥 🚀 ❌ user url	2018-8-4	0	0	San Miguel	 Argentina	0	1	0
-532647180938551065	-3462193576004787725	hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada 😍 😍 😍 a miña nai non lle fai puta gracia pero me da iwá	2018-1-1	x	x	x	x	x	x	0
1953667496767992132	-6293706842648236050	hashtag hashtag user : " es una estrategia [ para justificar la represión ] que han usado las dic … url	2018-8-5	x	x	x	x	x	x	0
-8101427430359110387	7945822245173152070	user cállate zorra jajaja	2017-12-18	1	1	x	x	x	1	1
4068851341068474043	8466239839511423143	el director de la empresa impsa , francisco rubén valentifue detenido esta tarde . el hombre , con domicilio en mendoz … url	2018-8-5	0	0	Viedma	Río Negro	0	0	0
-8993988196801357819	-375977482228724986	user tu eres la perra url	2018-1-10	0	1	x	x	0	0	1
5657833292898954762	3761526761706024993	user y me pongo árabe , árabe cuando tomo jarabe , jarabe . hashtag ahre . url	2018-8-3	1	1	x	x	x	0	0
1010079206903160982	9096392629875570310	l - el mejor luegar para tener mi polla ahora mismo es en la garganta de wicca , llenándome de babas	2018-1-9	x	x	x	Extremadura	1	x	1
-2052602047421702409	-839236110759527174	user user pero tu eres una perra sucia	2017-12-12	0	1	x	x	x	0	1
5028964044174137375	2597707963569872957	una razón más para odiar a arturo vidal . sudaca , chileno y además del barça 🙌 🏻 🙌 🏻 🙌 🏻	2018-8-3	0	0	Hércules	Coahuila	0	1	1
251284533211103164	160570923197420313	nada mal la lpf ante los equipos extranjeros en la liga concacaf . ● árabe unido 🇵 🇦 3-0 arnett gardens . ● diriangén fc … url	2018-8-3	0	1	x	x	0	1	0
-7531396438436866581	716594943279635043	user algo estilo " hijos de puta , sinvergüenzas " se puede enseñar ? 😂	2017-12-30	0	0	Zaragoza	Aragon	1	0	0
-1890884133483309020	7489506289937543740	kösem se lo merecía , fue muy zorra después hashtag	2018-1-2	1	0	Santiago	Santiago Metropolitan Region	0	0	1
5624656400915660524	7558384756617538853	como hashtag salvaron al evangelicalismo para los cristianos negros , el acoso sexual y la violacion son un pro … url	2017-12-17	1	1	Quito	Pichincha	0	1	0
-5163002370439913036	-5412972517388835596	url pero eh , que las mujeres son unas santas y los hombres unos hijos de puta , machistas , opre … url	2017-12-24	x	x	Skalice	Hradec Králové Region	0	x	0
7483912549520409574	-8420943704716096235	si un español agrede a un gc , echándole cal viva , excrementos , etc , le caen 5 años de cárcel , si lo hace un subsahar … url	2018-7-27	x	x	Madrid	Community of Madrid	1	x	1
-4757065366007187871	5611613103374252663	les destrozas la vida a siete menores y te premian con solo 7 meses de cárcel . ¿ ¿ cuál es el secreto de tanta magna … url	2018-8-5	0	0	Barcelona	Catalonia	1	0	1
-7071919180668161954	-7889890930678473682	user cállate puta ! url	2017-12-22	x	x	x	x	x	x	1
8470395367806752284	5921418992054146531	toma hijo de re mil puta , te mereces eso y una buena cagada a palo solo , son unos pedazo de mierda user url	2017-12-15	1	1	Quilmes	Buenos Aires Province	0	0	0
-5206929473239477001	6930527167928443896	user una serie genial , que habla de tabús que poco a poco dejan de serlo : el suicidio , la violación y el acoso escolar .	2017-12-25	0	0	x	x	x	0	0
-4187594335288331632	-378309741955696975	aquí podemos ver un grupo de simpáticos moromierdas , basura de la que a user le gusta tanto recoger del … url	2018-8-4	x	x	x	x	x	x	1
5868417022702081647	-1391383919940252603	me parece mal que veáis cultura de violación por ahí y hasta os parezca gracioso que violen a mujeres . soys escoria .	2017-12-13	x	x	Zapopan	Jalisco	0	x	0
4029433312239796453	1355913534319492748	user user user vienes a las mías ... , " políticos " no españa , con franco eso no pasaba teníais lo que q … url	2017-12-15	x	x	Barcelona	Catalonia	1	x	0
-995648103154981486	-1344012987946629963	que ganas de comerme unas empanadas árabes con mucho limónnnnnn . por dio 😍 😍 😭 😭	2018-7-30	1	1	x	Cordoba	0	0	0
-2497199797831725533	-5498254204739311128	@ te sigo amando pero no lo mereces , perra .	2017-12-26	x	x	West Jordan	Utah	0	x	1
-4630386205458562094	-3944552162412312734	user ya deseo castigarte de una buena vez perra de mierda , mereces que te rellene una y otra vez de muchos ch … url	2018-1-9	x	x	x	x	x	x	1
